,year,LocationAbbr,state,Disability_Type,Disability_Percent,Number,Estimated_Number,id
1366,2019,NH,New Hampshire,Self-care Disability,0.033,232.0,37506.0,33
1367,2019,NV,Nevada,Cognitive Disability,0.128,312.0,300058.0,32
1368,2019,MT,Montana,Vision Disability,0.047,330.0,40341.0,30
1369,2019,MO,Missouri,No Disability,0.6990000000000001,4407.0,3138602.0,29
1370,2019,NM,New Mexico,Independent Living Disability,0.088,547.0,142231.0,35
1371,2019,MT,Montana,Hearing Disability,0.0819999999999999,795.0,80752.0,30
1372,2019,MT,Montana,Any Disability,0.287,2104.0,250394.0,30
1373,2019,NE,Nebraska,Any Disability,0.222,4389.0,334062.0,31
1374,2020,SC,South Carolina,Mobility Disability,0.147,733.0,667205.0,45
1375,2019,MS,Mississippi,No Disability,0.649,2887.0,1390189.0,28
1376,2019,MO,Missouri,Vision Disability,0.05,448.0,245963.0,29
1377,2019,NH,New Hampshire,Independent Living Disability,0.075,405.0,73742.0,33
1378,2020,AZ,Arizona,Independent Living Disability,0.059,693.0,327931.0,4
1379,2019,NH,New Hampshire,Hearing Disability,0.055,545.0,69652.0,33
1380,2019,NV,Nevada,Any Disability,0.318,900.0,775830.0,32
1381,2019,NV,Nevada,Self-care Disability,0.039,108.0,94797.0,32
1382,2019,NE,Nebraska,Cognitive Disability,0.089,1301.0,127033.0,31
1383,2019,NH,New Hampshire,Cognitive Disability,0.121,545.0,116870.0,33
1384,2019,NM,New Mexico,Any Disability,0.278,1899.0,460355.0,35
1385,2019,NH,New Hampshire,Mobility Disability,0.099,868.0,120288.0,33
1386,2019,NY,New York,No Disability,0.752,9339.0,10520721.0,36
1387,2019,MT,Montana,Mobility Disability,0.118,1064.0,110899.0,30
1388,2019,MO,Missouri,Independent Living Disability,0.084,766.0,408720.0,29
1389,2019,MS,Mississippi,Mobility Disability,0.196,1353.0,477887.0,28
1390,2019,MO,Missouri,Cognitive Disability,0.135,927.0,623287.0,29
1391,2019,NV,Nevada,No Disability,0.682,1802.0,1546058.0,32
1392,2020,SC,South Carolina,No Disability,0.691,2536.0,2666089.0,45
1393,2019,NE,Nebraska,Hearing Disability,0.0559999999999999,1496.0,90879.0,31
1394,2019,NH,New Hampshire,Vision Disability,0.033,239.0,37901.0,33
1395,2019,NM,New Mexico,Self-care Disability,0.045,314.0,77341.0,35
1396,2019,MT,Montana,Self-care Disability,0.032,261.0,28903.0,30
1397,2019,NY,New York,Cognitive Disability,0.1,1290.0,1433538.0,36
1398,2019,ND,North Dakota,Vision Disability,0.032,227.0,19225.0,38
1399,2019,OK,Oklahoma,Vision Disability,0.068,475.0,206907.0,40
1400,2019,OK,Oklahoma,Any Disability,0.349,2455.0,1046594.0,40
1401,2019,RI,Rhode Island,Any Disability,0.2689999999999999,1787.0,223588.0,44
1402,2019,PA,Pennsylvania,Vision Disability,0.037,258.0,398737.0,42
1403,2019,OR,Oregon,Any Disability,0.264,1734.0,902226.0,41
1404,2019,NC,North Carolina,Mobility Disability,0.136,742.0,1217711.0,37
1405,2019,OR,Oregon,Self-care Disability,0.034,240.0,121196.0,41
1406,2020,CA,California,Hearing Disability,0.048,266.0,1517714.0,6
1408,2020,HI,Hawaii,Independent Living Disability,0.042,384.0,47810.0,15
1409,2019,RI,Rhode Island,Self-care Disability,0.032,237.0,27335.0,44
1410,2019,NC,North Carolina,Hearing Disability,0.083,413.0,726588.0,37
1411,2019,OR,Oregon,Hearing Disability,0.055,457.0,214144.0,41
1412,2019,RI,Rhode Island,Vision Disability,0.044,285.0,37693.0,44
1413,2020,UT,Utah,Hearing Disability,0.059,891.0,129567.0,49
1414,2019,OR,Oregon,No Disability,0.736,4158.0,2345259.0,41
1416,2019,OH,Ohio,No Disability,0.718,8240.0,6143032.0,39
1418,2020,TX,Texas,Any Disability,0.259,3371.0,5435500.0,48
1419,2019,OK,Oklahoma,Independent Living Disability,0.093,590.0,274505.0,40
1420,2020,GA,Georgia,Hearing Disability,0.055,715.0,463277.0,13
1421,2019,OK,Oklahoma,Hearing Disability,0.0969999999999999,833.0,310138.0,40
1422,2019,OK,Oklahoma,No Disability,0.6509999999999999,3603.0,1817819.0,40
1423,2019,PA,Pennsylvania,No Disability,0.747,4606.0,7205616.0,42
1424,2019,OR,Oregon,Vision Disability,0.047,288.0,160563.0,41
1425,2019,ND,North Dakota,Cognitive Disability,0.102,435.0,57873.0,38
1426,2019,NC,North Carolina,Self-care Disability,0.038,197.0,333744.0,37
1428,2019,RI,Rhode Island,Independent Living Disability,0.072,470.0,58796.0,44
1429,2019,RI,Rhode Island,Cognitive Disability,0.129,608.0,98490.0,44
1430,2019,PA,Pennsylvania,Self-care Disability,0.036,286.0,392309.0,42
1432,2019,NC,North Carolina,No Disability,0.7,2766.0,5438611.0,37
1434,2019,ND,North Dakota,Self-care Disability,0.027,184.0,16285.0,38
1435,2019,RI,Rhode Island,Mobility Disability,0.124,1039.0,111731.0,44
1437,2019,OH,Ohio,Hearing Disability,0.061,1361.0,626512.0,39
1438,2020,IL,Illinois,Mobility Disability,0.11,533.0,1193444.0,17
1439,2019,OH,Ohio,Any Disability,0.282,4773.0,2626873.0,39
1440,2019,OK,Oklahoma,Cognitive Disability,0.154,886.0,439975.0,40
1441,2019,OK,Oklahoma,Self-care Disability,0.052,392.0,159803.0,40
1442,2019,RI,Rhode Island,Hearing Disability,0.0559999999999999,533.0,52599.0,44
1443,2019,PA,Pennsylvania,Hearing Disability,0.053,431.0,617788.0,42
1444,2019,OH,Ohio,Mobility Disability,0.14,2907.0,1389310.0,39
1445,2019,NC,North Carolina,Independent Living Disability,0.077,346.0,642226.0,37
1446,2019,OR,Oregon,Mobility Disability,0.1169999999999999,881.0,434795.0,41
1449,2019,ND,North Dakota,Independent Living Disability,0.053,317.0,31442.0,38
1450,2019,NC,North Carolina,Cognitive Disability,0.136,525.0,1083253.0,37
1451,2019,ND,North Dakota,Hearing Disability,0.076,634.0,47380.0,38
1452,2019,OH,Ohio,Cognitive Disability,0.124,1597.0,1075269.0,39
1453,2019,ND,North Dakota,Mobility Disability,0.1009999999999999,851.0,62465.0,38
1454,2019,PA,Pennsylvania,Mobility Disability,0.118,984.0,1354296.0,42
1455,2019,RI,Rhode Island,No Disability,0.731,3944.0,572532.0,44
1456,2019,PA,Pennsylvania,Any Disability,0.253,1800.0,2677350.0,42
1457,2019,OH,Ohio,Independent Living Disability,0.076,1252.0,683083.0,39
1458,2019,ND,North Dakota,Any Disability,0.236,1609.0,141080.0,38
1459,2019,OR,Oregon,Cognitive Disability,0.121,673.0,386207.0,41
1460,2019,ND,North Dakota,No Disability,0.764,3811.0,432906.0,38
1461,2019,OK,Oklahoma,Mobility Disability,0.173,1450.0,543425.0,40
1462,2019,OH,Ohio,Self-care Disability,0.036,687.0,343710.0,39
1464,2019,OR,Oregon,Independent Living Disability,0.069,411.0,227976.0,41
1465,2019,OH,Ohio,Vision Disability,0.047,824.0,447330.0,39
1466,2019,NC,North Carolina,Vision Disability,0.0579999999999999,264.0,490370.0,37
1467,2019,PA,Pennsylvania,Independent Living Disability,0.07,520.0,731483.0,42
1468,2019,PA,Pennsylvania,Cognitive Disability,0.1169999999999999,703.0,1132009.0,42
1469,2020,KS,Kansas,Self-care Disability,0.026,306.0,59507.0,20
1470,2019,NC,North Carolina,Any Disability,0.3,1377.0,2521022.0,37
1471,2019,VA,Virginia,Vision Disability,0.036,449.0,249300.0,51
1472,2019,SC,South Carolina,Any Disability,0.298,2468.0,1216011.0,45
1473,2019,US,"United States, DC & Territories",No Disability,0.733,273200.0,171779296.0,59
1474,2019,VA,Virginia,Independent Living Disability,0.06,693.0,401301.0,51
1475,2019,SC,South Carolina,No Disability,0.7020000000000001,4385.0,2635511.0,45
1476,2019,UT,Utah,Cognitive Disability,0.109,1214.0,243550.0,49
1477,2019,VT,Vermont,Vision Disability,0.032,270.0,18663.0,50
1478,2019,TN,Tennessee,Vision Disability,0.064,474.0,350592.0,47
1479,2019,VT,Vermont,Mobility Disability,0.093,882.0,55116.0,50
1480,2019,VA,Virginia,Hearing Disability,0.052,800.0,375715.0,51
1481,2019,TX,Texas,Vision Disability,0.064,813.0,1362984.0,48
1482,2019,UT,Utah,Vision Disability,0.031,398.0,69445.0,49
1483,2019,TX,Texas,Independent Living Disability,0.069,1048.0,1450296.0,48
1484,2019,TN,Tennessee,Independent Living Disability,0.093,640.0,481840.0,47
1485,2019,SD,South Dakota,Any Disability,0.246,1941.0,171471.0,46
1486,2019,TX,Texas,Self-care Disability,0.037,663.0,795425.0,48
1487,2019,SC,South Carolina,Independent Living Disability,0.077,648.0,313862.0,45
1488,2019,US,"United States, DC & Territories",Vision Disability,0.05,22403.0,12822789.0,59
1489,2019,VA,Virginia,No Disability,0.76,6663.0,4767593.0,51
1490,2019,SC,South Carolina,Self-care Disability,0.042,392.0,177542.0,45
1491,2019,UT,Utah,Independent Living Disability,0.0559999999999999,682.0,125072.0,49
1492,2019,TX,Texas,No Disability,0.723,7665.0,14740285.0,48
1493,2019,US,"United States, DC & Territories",Cognitive Disability,0.12,44665.0,28641116.0,59
1494,2019,US,"United States, DC & Territories",Mobility Disability,0.128,71550.0,34162937.0,59
1495,2019,TN,Tennessee,Any Disability,0.321,2259.0,1705934.0,47
1496,2019,VT,Vermont,Self-care Disability,0.02,176.0,11435.0,50
1497,2019,TN,Tennessee,No Disability,0.679,3651.0,3325598.0,47
1498,2019,SD,South Dakota,No Disability,0.754,4538.0,487934.0,46
1499,2019,UT,Utah,No Disability,0.759,8360.0,1686947.0,49
1500,2019,UT,Utah,Hearing Disability,0.064,979.0,138545.0,49
1501,2019,TX,Texas,Hearing Disability,0.061,1130.0,1307729.0,48
1502,2019,TN,Tennessee,Self-care Disability,0.051,374.0,278500.0,47
1503,2019,SD,South Dakota,Hearing Disability,0.067,722.0,50428.0,46
1504,2019,UT,Utah,Mobility Disability,0.1009999999999999,1435.0,218139.0,49
1505,2019,VT,Vermont,Independent Living Disability,0.064,384.0,32113.0,50
1506,2019,TN,Tennessee,Hearing Disability,0.076,652.0,447403.0,47
1507,2019,VT,Vermont,Any Disability,0.216,1641.0,114332.0,50
1508,2019,VA,Virginia,Any Disability,0.24,2845.0,1606061.0,51
1509,2019,TX,Texas,Mobility Disability,0.135,2343.0,2901422.0,48
1510,2019,SC,South Carolina,Cognitive Disability,0.1369999999999999,837.0,509585.0,45
1511,2019,US,"United States, DC & Territories",Independent Living Disability,0.07,32099.0,17594213.0,59
1512,2019,SD,South Dakota,Cognitive Disability,0.105,546.0,67557.0,46
1514,2019,VA,Virginia,Mobility Disability,0.123,1657.0,863628.0,51
1515,2019,US,"United States, DC & Territories",Hearing Disability,0.059,37961.0,16203446.0,59
1516,2019,US,"United States, DC & Territories",Any Disability,0.267,127138.0,67243194.0,59
1517,2019,SC,South Carolina,Hearing Disability,0.062,687.0,285454.0,45
1518,2019,TN,Tennessee,Mobility Disability,0.1689999999999999,1382.0,949784.0,47
1519,2019,SD,South Dakota,Independent Living Disability,0.06,397.0,39989.0,46
1520,2019,TX,Texas,Any Disability,0.2769999999999999,3960.0,5764167.0,48
1521,2019,VT,Vermont,Cognitive Disability,0.098,506.0,45966.0,50
1522,2019,VT,Vermont,No Disability,0.784,4511.0,369107.0,50
1523,2019,TN,Tennessee,Cognitive Disability,0.15,867.0,751182.0,47
1524,2019,VA,Virginia,Self-care Disability,0.034,402.0,235018.0,51
1525,2019,US,"United States, DC & Territories",Self-care Disability,0.038,18574.0,9808114.0,59
1526,2019,UT,Utah,Self-care Disability,0.026,345.0,58116.0,49
1527,2019,TX,Texas,Cognitive Disability,0.114,1365.0,2348909.0,48
1528,2019,VT,Vermont,Hearing Disability,0.057,570.0,34078.0,50
1529,2019,VA,Virginia,Cognitive Disability,0.102,953.0,645225.0,51
1530,2019,SC,South Carolina,Vision Disability,0.071,499.0,283607.0,45
1531,2019,SC,South Carolina,Mobility Disability,0.144,1445.0,636078.0,45
1532,2019,SD,South Dakota,Mobility Disability,0.107,1034.0,79946.0,46
1533,2019,SD,South Dakota,Self-care Disability,0.027,225.0,19540.0,46
1534,2019,UT,Utah,Any Disability,0.241,3075.0,528356.0,49
1535,2020,NE,Nebraska,Cognitive Disability,0.0819999999999999,1121.0,115106.0,31
1536,2019,WA,Washington,Vision Disability,0.033,490.0,197517.0,53
1537,2020,MN,Minnesota,Self-care Disability,0.022,394.0,100906.0,27
1538,2019,WV,West Virginia,Independent Living Disability,0.126,755.0,187665.0,54
1539,2019,WV,West Virginia,Vision Disability,0.076,466.0,115113.0,54
1541,2020,TN,Tennessee,Independent Living Disability,0.084,390.0,447674.0,47
1542,2020,OR,Oregon,No Disability,0.741,3685.0,2336870.0,41
1543,2020,KS,Kansas,Vision Disability,0.047,451.0,105398.0,20
1545,2020,HHS10,HHS Region 10,Vision Disability,0.04,1254.0,460162.0,89
1546,2019,WA,Washington,Any Disability,0.221,3236.0,1296016.0,53
1547,2020,WI,Wisconsin,Hearing Disability,0.046,328.0,241264.0,55
1549,2020,OK,Oklahoma,Self-care Disability,0.039,248.0,120466.0,40
1550,2020,NE,Nebraska,No Disability,0.797,10554.0,1108414.0,31
1552,2020,ME,Maine,Self-care Disability,0.0279999999999999,399.0,34015.0,23
1555,2020,FL,Florida,Independent Living Disability,0.057,933.0,1002230.0,12
1556,2020,CA,California,Independent Living Disability,0.0579999999999999,257.0,1693061.0,6
1557,2020,HI,Hawaii,No Disability,0.813,5815.0,852649.0,15
1558,2020,NJ,New Jersey,Hearing Disability,0.04,556.0,296804.0,34
1559,2020,NE,Nebraska,Independent Living Disability,0.05,775.0,74640.0,31
1561,2020,WA,Washington,Mobility Disability,0.084,1495.0,534954.0,53
1562,2020,TN,Tennessee,Cognitive Disability,0.127,577.0,637287.0,47
1563,2020,HI,Hawaii,Any Disability,0.187,1687.0,218444.0,15
1564,2020,GA,Georgia,Mobility Disability,0.1169999999999999,1566.0,978333.0,13
1566,2020,NJ,New Jersey,Independent Living Disability,0.0559999999999999,607.0,376433.0,34
1567,2020,MI,Michigan,Vision Disability,0.034,277.0,289536.0,26
1568,2020,RI,Rhode Island,No Disability,0.7659999999999999,3679.0,594264.0,44
1569,2020,MD,Maryland,Vision Disability,0.034,540.0,158601.0,24
1570,2020,NM,New Mexico,Any Disability,0.263,2174.0,440271.0,35
1571,2020,CT,Connecticut,Self-care Disability,0.023,254.0,68790.0,9
1572,2020,IA,Iowa,Any Disability,0.217,2242.0,534046.0,19
1575,2020,LA,Louisiana,Independent Living Disability,0.086,408.0,297091.0,22
1576,2020,CA,California,Self-care Disability,0.0279999999999999,137.0,833620.0,6
1577,2020,SD,South Dakota,Vision Disability,0.0409999999999999,309.0,27396.0,46
1578,2020,WI,Wisconsin,Independent Living Disability,0.062,261.0,264587.0,55
1579,2020,FL,Florida,Cognitive Disability,0.1159999999999999,1367.0,1871698.0,12
1582,2020,IL,Illinois,Independent Living Disability,0.052,244.0,558251.0,17
1583,2020,MT,Montana,Hearing Disability,0.087,747.0,86097.0,30
1584,2020,AZ,Arizona,No Disability,0.757,6688.0,3981131.0,4
1588,2020,MI,Michigan,Cognitive Disability,0.126,730.0,927144.0,26
1590,2020,KY,Kentucky,Hearing Disability,0.087,446.0,338144.0,21
1591,2020,AK,Alaska,Any Disability,0.211,921.0,111809.0,2
1592,2019,WY,Wyoming,Self-care Disability,0.0279999999999999,156.0,12932.0,56
1594,2020,FL,Florida,Hearing Disability,0.0559999999999999,1196.0,1142284.0,12
1595,2020,WA,Washington,Self-care Disability,0.027,408.0,167151.0,53
1596,2020,MT,Montana,Vision Disability,0.043,308.0,39075.0,30
1597,2020,MI,Michigan,Mobility Disability,0.115,982.0,1003313.0,26
1598,2020,MA,Massachusetts,Vision Disability,0.036,262.0,208067.0,25
1599,2019,WV,West Virginia,Any Disability,0.3929999999999999,2323.0,590961.0,54
1600,2020,ME,Maine,Mobility Disability,0.107,1807.0,138559.0,23
1601,2020,DC,District of Columbia,Vision Disability,0.048,144.0,25261.0,11
1602,2020,KY,Kentucky,Any Disability,0.3289999999999999,1430.0,1175034.0,21
1603,2020,IN,Indiana,Independent Living Disability,0.065,594.0,331027.0,18
1604,2020,NY,New York,Cognitive Disability,0.092,1113.0,1314456.0,36
1605,2020,MN,Minnesota,No Disability,0.8009999999999999,11685.0,3290098.0,27
1606,2020,SD,South Dakota,Hearing Disability,0.071,713.0,52627.0,46
1607,2020,GA,Georgia,Self-care Disability,0.033,415.0,271750.0,13
1608,2020,AL,Alabama,Self-care Disability,0.04,265.0,161917.0,1
1609,2020,CA,California,Cognitive Disability,0.1009999999999999,421.0,2885116.0,6
1611,2020,NY,New York,Mobility Disability,0.106,1884.0,1735508.0,36
1613,2020,IA,Iowa,Cognitive Disability,0.1,797.0,226366.0,19
1614,2020,OK,Oklahoma,Vision Disability,0.074,367.0,220504.0,40
1615,2020,AL,Alabama,Mobility Disability,0.147,1044.0,615788.0,1
1618,2020,NC,North Carolina,Any Disability,0.259,1655.0,2198903.0,37
1619,2020,ND,North Dakota,Independent Living Disability,0.057,252.0,32595.0,38
1620,2020,MI,Michigan,Hearing Disability,0.05,524.0,456521.0,26
1621,2020,DE,Delaware,No Disability,0.762,2687.0,542130.0,10
1622,2020,AR,Arkansas,Any Disability,0.313,1929.0,729258.0,5
1623,2020,WA,Washington,Any Disability,0.216,3127.0,1273876.0,53
1626,2020,WA,Washington,Cognitive Disability,0.096,1067.0,530601.0,53
1627,2020,NE,Nebraska,Self-care Disability,0.02,330.0,30932.0,31
1628,2020,OH,Ohio,Any Disability,0.254,4263.0,2322751.0,39
1629,2020,PA,Pennsylvania,Independent Living Disability,0.07,363.0,721458.0,42
1630,2020,IA,Iowa,Mobility Disability,0.089,1090.0,236164.0,19
1631,2020,OK,Oklahoma,Cognitive Disability,0.135,613.0,381875.0,40
1632,2020,MA,Massachusetts,No Disability,0.774,5207.0,3979276.0,25
1633,2020,TN,Tennessee,Mobility Disability,0.135,765.0,775426.0,47
1635,2019,WI,Wisconsin,Vision Disability,0.0289999999999999,147.0,132992.0,55
1636,2020,AZ,Arizona,Vision Disability,0.047,599.0,267440.0,4
1637,2020,ME,Maine,Any Disability,0.27,3536.0,308824.0,23
1638,2020,AL,Alabama,Cognitive Disability,0.141,687.0,519445.0,1
1639,2020,TX,Texas,No Disability,0.741,6972.0,15222756.0,48
1640,2019,WY,Wyoming,Any Disability,0.257,1499.0,116936.0,56
1641,2020,NY,New York,Self-care Disability,0.0279999999999999,458.0,456061.0,36
1642,2020,NY,New York,Vision Disability,0.039,608.0,601465.0,36
1644,2019,WI,Wisconsin,Self-care Disability,0.035,180.0,167173.0,55
1645,2020,AL,Alabama,Independent Living Disability,0.091,496.0,348885.0,1
1646,2020,AZ,Arizona,Hearing Disability,0.057,939.0,357134.0,4
1647,2020,CO,Colorado,Independent Living Disability,0.049,487.0,213774.0,8
1648,2020,TN,Tennessee,Self-care Disability,0.04,188.0,220980.0,47
1649,2020,ND,North Dakota,Hearing Disability,0.0819999999999999,565.0,51257.0,38
1650,2020,MN,Minnesota,Independent Living Disability,0.048,749.0,204251.0,27
1651,2020,NE,Nebraska,Mobility Disability,0.083,1832.0,133963.0,31
1652,2020,CO,Colorado,No Disability,0.805,7502.0,3428075.0,8
1653,2020,IL,Illinois,Vision Disability,0.05,208.0,506113.0,17
1654,2020,MA,Massachusetts,Cognitive Disability,0.102,549.0,518316.0,25
1655,2020,ME,Maine,Cognitive Disability,0.124,1160.0,124031.0,23
1656,2020,IA,Iowa,Self-care Disability,0.022,245.0,56576.0,19
1657,2020,MA,Massachusetts,Independent Living Disability,0.062,387.0,335787.0,25
1658,2020,US,"United States, DC & Territories",Vision Disability,0.049,20009.0,12766560.0,59
1659,2020,VA,Virginia,Hearing Disability,0.047,674.0,339992.0,51
1660,2020,ME,Maine,No Disability,0.73,7090.0,746097.0,23
1661,2020,MD,Maryland,No Disability,0.8029999999999999,10278.0,3532237.0,24
1662,2020,VA,Virginia,Mobility Disability,0.096,1348.0,678794.0,51
1663,2020,TX,Texas,Cognitive Disability,0.109,1267.0,2264934.0,48
1664,2020,CT,Connecticut,Cognitive Disability,0.0969999999999999,732.0,253211.0,9
1665,2020,WY,Wyoming,Vision Disability,0.048,254.0,21971.0,56
1666,2020,NV,Nevada,Any Disability,0.284,800.0,711436.0,32
1667,2020,HI,Hawaii,Mobility Disability,0.076,797.0,96577.0,15
1669,2020,LA,Louisiana,Self-care Disability,0.043,219.0,156562.0,22
1670,2020,CT,Connecticut,Independent Living Disability,0.047,475.0,135183.0,9
1671,2020,ID,Idaho,Any Disability,0.282,1845.0,389960.0,16
1672,2020,NM,New Mexico,Hearing Disability,0.062,724.0,117332.0,35
1675,2020,AR,Arkansas,Self-care Disability,0.043,284.0,104175.0,5
1676,2020,NV,Nevada,Vision Disability,0.072,179.0,181885.0,32
1677,2020,MS,Mississippi,Mobility Disability,0.166,1543.0,414067.0,28
1678,2020,LA,Louisiana,Cognitive Disability,0.162,603.0,530064.0,22
1679,2020,IN,Indiana,Self-care Disability,0.0289999999999999,306.0,155766.0,18
1680,2020,NM,New Mexico,Mobility Disability,0.113,1118.0,204062.0,35
1681,2020,OH,Ohio,Vision Disability,0.045,742.0,411046.0,39
1682,2019,WA,Washington,Hearing Disability,0.051,996.0,323850.0,53
1683,2020,NH,New Hampshire,Hearing Disability,0.055,580.0,68714.0,33
1684,2020,KY,Kentucky,Vision Disability,0.066,274.0,237716.0,21
1685,2020,RI,Rhode Island,Self-care Disability,0.025,146.0,21546.0,44
1686,2020,OH,Ohio,No Disability,0.746,9601.0,6306104.0,39
1687,2020,MT,Montana,Independent Living Disability,0.0559999999999999,338.0,46770.0,30
1689,2020,VA,Virginia,Independent Living Disability,0.053,570.0,351946.0,51
1690,2020,RI,Rhode Island,Mobility Disability,0.098,678.0,90477.0,44
1691,2020,NJ,New Jersey,No Disability,0.7909999999999999,8100.0,4973134.0,34
1692,2019,WI,Wisconsin,Mobility Disability,0.102,689.0,512736.0,55
1693,2019,WA,Washington,Mobility Disability,0.098,1692.0,610224.0,53
1694,2020,MN,Minnesota,Cognitive Disability,0.089,1311.0,363690.0,27
1695,2020,CA,California,No Disability,0.773,3472.0,22029214.0,6
1696,2020,OH,Ohio,Self-care Disability,0.026,546.0,251264.0,39
1697,2020,IN,Indiana,Hearing Disability,0.06,709.0,341359.0,18
1699,2020,MO,Missouri,No Disability,0.716,5853.0,3230480.0,29
1700,2020,AR,Arkansas,No Disability,0.687,3033.0,1471459.0,5
1701,2020,PA,Pennsylvania,Vision Disability,0.036,210.0,391357.0,42
1702,2020,WV,West Virginia,No Disability,0.677,3519.0,894273.0,54
1703,2020,AR,Arkansas,Independent Living Disability,0.0969999999999999,541.0,222009.0,5
1704,2020,WY,Wyoming,Mobility Disability,0.094,675.0,45435.0,56
1705,2020,NV,Nevada,Cognitive Disability,0.107,279.0,263390.0,32
1706,2020,HI,Hawaii,Vision Disability,0.0409999999999999,302.0,45965.0,15
1709,2020,MN,Minnesota,Any Disability,0.1989999999999999,3466.0,882754.0,27
1710,2020,HI,Hawaii,Cognitive Disability,0.07,540.0,75653.0,15
1712,2020,PA,Pennsylvania,Cognitive Disability,0.113,527.0,1071070.0,42
1713,2020,NM,New Mexico,Independent Living Disability,0.068,544.0,111414.0,35
1714,2020,WY,Wyoming,Self-care Disability,0.025,137.0,11876.0,56
1715,2020,ID,Idaho,Hearing Disability,0.079,639.0,119108.0,16
1717,2019,WI,Wisconsin,Independent Living Disability,0.052,264.0,239137.0,55
1718,2020,OH,Ohio,Mobility Disability,0.1169999999999999,2429.0,1168340.0,39
1719,2020,US,"United States, DC & Territories",Hearing Disability,0.057,33631.0,16195924.0,59
1720,2020,WI,Wisconsin,No Disability,0.7879999999999999,3703.0,3380699.0,55
1721,2020,MN,Minnesota,Vision Disability,0.031,500.0,137727.0,27
1722,2020,CT,Connecticut,Mobility Disability,0.09,1033.0,283412.0,9
1724,2019,WI,Wisconsin,Hearing Disability,0.054,386.0,280483.0,55
1725,2020,NM,New Mexico,Self-care Disability,0.035,288.0,58464.0,35
1726,2020,OH,Ohio,Cognitive Disability,0.114,1497.0,960204.0,39
1727,2020,NY,New York,No Disability,0.785,10367.0,10954415.0,36
1728,2020,MD,Maryland,Hearing Disability,0.0409999999999999,826.0,210380.0,24
1729,2020,TN,Tennessee,Vision Disability,0.06,292.0,326484.0,47
1730,2020,LA,Louisiana,Hearing Disability,0.081,458.0,292497.0,22
1731,2020,TX,Texas,Mobility Disability,0.111,1775.0,2403382.0,48
1732,2020,WY,Wyoming,Independent Living Disability,0.06,296.0,26421.0,56
1734,2020,PA,Pennsylvania,Mobility Disability,0.113,696.0,1306339.0,42
1735,2020,MO,Missouri,Any Disability,0.284,3105.0,1406836.0,29
1736,2020,US,"United States, DC & Territories",Independent Living Disability,0.064,26485.0,16372210.0,59
1737,2019,WI,Wisconsin,No Disability,0.7879999999999999,3523.0,3372762.0,55
1738,2020,VA,Virginia,No Disability,0.782,6586.0,4905016.0,51
1740,2020,AR,Arkansas,Mobility Disability,0.158,1188.0,391155.0,5
1741,2020,SD,South Dakota,No Disability,0.765,4783.0,487620.0,46
1742,2020,RI,Rhode Island,Any Disability,0.2339999999999999,1345.0,197895.0,44
1743,2020,VT,Vermont,Independent Living Disability,0.057,357.0,29007.0,50
1744,2020,NV,Nevada,Self-care Disability,0.036,106.0,93932.0,32
1745,2020,IN,Indiana,No Disability,0.731,5486.0,3511503.0,18
1746,2020,DE,Delaware,Vision Disability,0.046,212.0,36263.0,10
1747,2020,LA,Louisiana,Mobility Disability,0.154,835.0,566552.0,22
1749,2020,KY,Kentucky,Independent Living Disability,0.1,423.0,345182.0,21
1750,2020,HHS10,HHS Region 10,Hearing Disability,0.062,2466.0,761028.0,89
1752,2020,SC,South Carolina,Hearing Disability,0.067,368.0,312771.0,45
1753,2020,HI,Hawaii,Self-care Disability,0.018,162.0,20607.0,15
1754,2020,OH,Ohio,Independent Living Disability,0.067,1101.0,604649.0,39
1755,2020,DE,Delaware,Any Disability,0.238,1080.0,186592.0,10
1757,2020,US,"United States, DC & Territories",Cognitive Disability,0.109,38175.0,26573764.0,59
1758,2020,AL,Alabama,No Disability,0.6890000000000001,3328.0,2466870.0,1
1759,2020,GA,Georgia,Cognitive Disability,0.111,909.0,843942.0,13
1760,2019,WY,Wyoming,Hearing Disability,0.088,630.0,42384.0,56
1761,2020,WY,Wyoming,Cognitive Disability,0.091,340.0,38308.0,56
1763,2020,NE,Nebraska,Vision Disability,0.032,577.0,49382.0,31
1764,2020,DC,District of Columbia,Hearing Disability,0.035,142.0,18135.0,11
1765,2020,VA,Virginia,Self-care Disability,0.023,288.0,163554.0,51
1766,2020,AR,Arkansas,Hearing Disability,0.07,601.0,180269.0,5
1767,2020,MN,Minnesota,Mobility Disability,0.077,1562.0,369334.0,27
1768,2020,IL,Illinois,Hearing Disability,0.062,329.0,675523.0,17
1769,2020,WY,Wyoming,Hearing Disability,0.083,602.0,40624.0,56
1770,2020,NM,New Mexico,Cognitive Disability,0.113,749.0,178039.0,35
1771,2020,VA,Virginia,Vision Disability,0.034,389.0,231948.0,51
1772,2020,ID,Idaho,Vision Disability,0.054,346.0,75471.0,16
1775,2020,VT,Vermont,Hearing Disability,0.054,535.0,32854.0,50
1776,2020,GA,Georgia,Independent Living Disability,0.061,723.0,485552.0,13
1777,2020,SD,South Dakota,Independent Living Disability,0.0409999999999999,349.0,28249.0,46
1778,2020,US,"United States, DC & Territories",Mobility Disability,0.111,57335.0,30741884.0,59
1779,2019,WV,West Virginia,Hearing Disability,0.11,782.0,185640.0,54
1780,2020,KS,Kansas,No Disability,0.743,7261.0,1558557.0,20
